Description,JSON
"Due to lack of proper memory management, when a victim opens a manipulated AutoCAD (.dwg, TeighaTranslator.exe) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""TeighaTranslator.exe""}"
"Due to lack of proper memory management, when a victim opens a manipulated AutoCAD (.dxf, TeighaTranslator.exe) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""TeighaTranslator.exe""}"
"Due to lack of proper memory management, when a victim opens a manipulated Jupiter Tesselation (.jt, JTReader.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""JTReader.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated Encapsulated Post Script (.eps, ai.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""ai.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated EAAmiga Interchange File Format (.iff, 2d.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""2d.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated VRML Worlds (.wrl, vrml.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""vrml.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated SketchUp (.skp, SketchUp.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""SketchUp.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated Open Inventor File (.iv, vrml.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""vrml.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated Scalable Vector Graphic (.svg, svg.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""svg.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated Right Hemisphere Binary (.rh, rh.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""rh.x3d""}"
"Due to lack of proper memory management, when a victim opens a manipulated Visual Design Stream (.vds, vds.x3d) file received from untrusted sources in SAP 3D Visual Enterprise Viewer - version 9, it is possible that a Remote Code Execution can be triggered when payload forces a stack-based overflow or a re-use of dangling pointer which refers to overwritten space in memory. ","{""rootcause"": ""improper memory management"", ""weakness"": ""stack-based overflow or a re-use of dangling pointer"", ""impact"": ""remote code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": ""vds.x3d""}"
"Due to lack of proper memory management, when a victim opens manipulated file received from untrusted sources in SAP 3D Visual Enterprise Author and SAP 3D Visual Enterprise Viewer, Arbitrary Code Execution can be triggered when payload forces:Re-use of dangling pointer which refers to overwritten space in memory. The accessed memory must be filled with code to execute the attack. Therefore, repeated success is unlikely.Stack-based buffer overflow. Since the memory overwritten is random, based on access rights of the memory, repeated success is not assured. ","{""rootcause"": ""improper memory management"", ""weakness"": ""re-use of dangling pointer"", ""impact"": ""arbitrary code execution"", ""vector"": """", ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Author and SAP 3D Visual Enterprise Viewer"", ""version"": ""9"", ""component"": """"}"
"A buffer over-read was discovered in libntlmauth in Squid 2.5 through 5.6. Due to incorrect integer-overflow protection, the SSPI and SMB authentication helpers are vulnerable to reading unintended memory locations. In some configurations, cleartext credentials from these locations are sent to a client. This is fixed in 5.7.","{""rootcause"": ""incorrect integer-overflow protection"", ""weakness"": [""buffer over-read"", ""cleartext credentials""], ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Squid"", ""version"": ""2.5 through 5.6"", ""component"": ""libntlmauth""}"
Heap buffer overflow in GPU in Google Chrome prior to 107.0.5304.121 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page. (Chromium security severity: High),"{""rootcause"": """", ""weakness"": ""heap buffer overflow"", ""impact"": """", ""vector"": ""crafted HTML page"", ""attacker"": ""remote attacker"", ""product"": ""Google Chrome"", ""version"": ""prior to 107.0.5304.121"", ""component"": ""GPU""}"
Heap based buffer overflow in vim/vim 9.0.0946 and below by allowing an attacker to CTRL-W gf in the expression used in the RHS of the substitute command.,"{""rootcause"": """", ""weakness"": ""heap based buffer overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""vim/vim"", ""version"": ""9.0.0946 and below"", ""component"": """"}"
Acer Altos W2000h-W570h F4 R01.03.0018 was discovered to contain a stack overflow in the RevserveMem component. This vulnerability allows attackers to cause a Denial of Service (DoS) via injecting crafted shellcode into the NVRAM variable.,"{""rootcause"": """", ""weakness"": ""stack overflow"", ""impact"": ""denial of service"", ""vector"": """", ""attacker"": """", ""product"": ""Acer Altos W2000h-W570h"", ""version"": ""F4 R01.03.0018"", ""component"": ""RevserveMem component""}"
nasm v2.16 was discovered to contain a stack overflow in the Ndisasm component,"{""rootcause"": """", ""weakness"": ""stack overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""nasm"", ""version"": ""v2.16"", ""component"": ""Ndisasm component""}"
Bento4 v1.6.0-639 was discovered to contain a heap overflow via the AP4_BitReader::ReadBits function in mp4mux.,"{""rootcause"": """", ""weakness"": ""heap overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Bento4"", ""version"": ""v1.6.0-639"", ""component"": ""AP4_BitReader::ReadBits function in mp4mux""}"
Bento4 v1.6.0-639 was discovered to contain a heap overflow via the AP4_Atom::TypeFromString function in mp4tag.,"{""rootcause"": """", ""weakness"": ""heap overflow"", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Bento4"", ""version"": ""v1.6.0-639"", ""component"": ""AP4_Atom::TypeFromString function in mp4tag""}"
